"WONUM","STATUS","STATUSDATE","ZZCREATEDATE","LOCATION","DESCRIPTION","FAILURECODE","PROBLEMCODE","JPNUM","ZZREQNUM","FIRSTAPPRSTATUS","ZZLEADPOSSIBLE","ZZLEAD","ZZSUBWORKTYPE","ZZWORKOWNER","PARENT","PARENTSTATUS","PARENTSTATUSDATE","PARENTCRAFT","PARENTFC","PARENTPC"
"67184453",APPR,2020-03-02 07:43:45.000,2019-06-12 13:52:51.000,"038.02.014.F11.11G.BD02",bedroom floor,FLOOR,CERAMICTILESDML,V10001,,APPR,A,1,COURT,DEV038,"66988863",CLOSE,2019-06-12 13:53:20.000,MAINT,FLOOR,FLOORTILESDML
"67184347",APPR,2020-03-02 07:43:45.000,2019-06-12 13:45:54.000,"038.02.014.F11.11G.BD01",needs floors,FLOOR,FLOORTILESDML,V10001,,APPR,W,1,COURT,DEV038,"66988859",CLOSE,2019-06-12 13:46:02.000,MAINT,FLOOR,FLOORTILESDML
"67184293",APPR,2020-03-02 07:43:45.000,2019-06-12 13:42:33.000,"038.02.014.F11.11G.LIV01",needs floors,FLOOR,CERAMICTILESDML,V10001,,APPR,A,1,COURT,DEV038,"66988856",CLOSE,2019-06-12 13:43:19.000,MAINT,FLOOR,FLOORTILESDML
"61128430",APPR,2020-03-02 07:47:15.000,2018-08-23 09:04:03.000,"038.01.001.F07.07E",PAINT - VENDOR,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,COURT,DEV038,"57117872",CLOSE,2018-03-26 11:38:30.000,MAINT,WALLS,NEEDSPLASTERING
"61507451",APPR,2020-03-02 07:48:08.000,2018-08-31 17:27:56.000,"038.01.001.F07.07D.LIV01",entire apt needs tile,FLOOR,FLOORTILESDML,V10001,,APPR,W,1,COURT,DEV038,"61028828",CLOSE,2018-08-31 17:32:39.000,MAINT,FLOOR,FLOORTILESDML
"60555743",APPR,2020-03-02 07:56:03.000,2018-08-02 09:12:40.000,"038.04.004.F13.13A","floor tiles samaged by apt. door, kitchen, and livingroom",FLOOR,FLOORTILESDML,V10001,,APPR,Y,1,COURT,DEV038,"60423346",CLOSE,2018-08-02 09:15:35.000,MAINT,FLOOR,FLOORTILESDML
"62208102",APPR,2020-03-02 07:59:37.000,2018-10-11 15:33:26.000,"038.04.004.F14.14A",tiles damaged,FLOOR,QUARRYTILESDML,V10001,,APPR,W,1,COURT,DEV038,"62106377",CLOSE,2018-10-11 15:33:30.000,MAINT,FLOOR,FLOORTILESDML
"68603241",APPR,2020-03-02 08:01:04.000,2019-09-02 16:08:46.000,"038.04.004.F04.04F",Generic Vendor Work Plan,FLOOR,FLOORTILESDML,V10001,,APPR,W,1,COURT,DEV038,"67302768",CLOSE,2019-09-02 16:10:29.000,MAINT,FLOOR,FLOORTILESDML
"65189327",APPR,2020-03-02 08:03:22.000,2019-01-18 10:12:40.000,"038.05.005.F03.03C.FH01",Generic Vendor Work Plan,FLOOR,FLOORTILESDML,V10001,,APPR,W,1,COURT,DEV038,"64412150",CLOSE,2019-01-18 10:15:01.000,MAINT,FLOOR,FLOORTILESDML
"62301387",APPR,2020-03-02 08:04:02.000,2018-10-18 11:17:14.000,"038.05.005.F03.03H.LIV01",floor tiles damaged,FLOOR,FLOORTILESDML,V10001,,APPR,W,1,COURT,DEV038,"62276066",CLOSE,2018-10-18 11:17:19.000,MAINT,FLOOR,FLOORTILESDML
"65898200",APPR,2020-03-02 08:07:57.000,2019-03-15 13:53:11.000,"038.06.006.F02.02A.KIT01","Needs entire kitchen tile redone, due to old leak from adove.",FLOOR,FLOORTILESDML,V10001,,APPR,W,1,COURT,DEV038,"65712764",CLOSE,2019-03-15 13:53:15.000,MAINT,FLOOR,FLOORTILESDML
"59473748",APPR,2020-03-02 08:11:23.000,2018-06-05 19:24:49.000,"038.06.006.F13.13A",FLOOR - VENDOR,FLOOR,FLOORTILESDML,V10001,,APPR,Y,1,COURT,DEV038,"59149349",CLOSE,2018-06-05 19:25:29.000,MAINT,FLOOR,FLOORTILESDML
"68981489",APPR,2020-03-02 08:12:18.000,2019-09-11 09:06:39.000,"038.06.006.F03.03E.BD01",Generic Vendor Work Plan,PAINT,PEELING,V10001,,APPR,XA,1,COURT,DEV038,"62721608",CLOSE,2019-09-17 17:28:39.000,PAINTER,PAINT,NEEDSPAINTING
"64798161",APPR,2020-03-02 08:27:55.000,2018-12-21 11:58:00.000,"038.07.007.F06.06D",Flooring lifted,FLOOR,FLOORTILESDML,V10001,,APPR,W,1,COURT,DEV038,"63970281",CLOSE,2018-12-21 11:58:56.000,MAINT,FLOOR,FLOORTILESDML
"60692837",APPR,2020-03-02 08:28:42.000,2018-08-15 10:42:28.000,"038.07.007.F09.09G.FH01",FLOOR - VENDOR,FLOOR,FLOORTILESDML,V10001,,APPR,Y,1,COURT,DEV038,"60423096",CLOSE,2018-08-15 10:43:23.000,MAINT,FLOOR,FLOORTILESDML
"65029843",APPR,2020-03-02 08:29:30.000,2019-01-07 14:38:34.000,"038.03.003.F06.06B.KIT01",Needs entire kitchen floor retiled.,FLOOR,FLOORTILESDML,V10001,,APPR,W,1,COURT,DEV038,"62900448",CLOSE,2019-01-07 14:40:29.000,MAINT,FLOOR,FLOORTILESDML
"60691902",APPR,2020-03-02 08:30:16.000,2018-08-15 09:50:25.000,"038.03.003.F03.03D",FLOOR - VENDOR,FLOOR,FLOORTILESDML,V10001,,APPR,W,1,COURT,DEV038,"60417182",CLOSE,2018-08-15 09:52:06.000,MAINT,FLOOR,FLOORTILESDML
"60691486",APPR,2020-03-02 08:36:03.000,2018-08-15 09:37:08.000,"038.01.001.F14.14A",WALLS - VENDOR,WALLS,NEEDSPAINTING,V10001,,APPR,A,1,COURT,DEV038,"60411714",CLOSE,2018-08-15 09:39:00.000,MAINT,WALLS,NEEDSPAINTING
"71503040",APPR,2020-03-02 08:38:24.000,2019-12-09 15:03:48.000,"038.09.009.F10.10E",Apt. Door needs paint,PAINT,NEEDSPAINTING,M10357,,APPR,XA,1,COURT,DEV038,"67213158",CLOSE,2019-06-18 17:36:08.000,MAINT,DOORAPTENTRANCE,DOORDAMAGEDWARPED
"66027155",APPR,2020-03-02 08:39:23.000,2019-03-26 14:24:55.000,"038.09.009.F12.12G",Paint vendor,PAINT,PEELING,V10001,,APPR,A,1,COURT,DEV038,"65244590",CLOSE,2019-03-26 14:24:59.000,PAINTER,PAINT,NEEDSPAINTING
"59930350",APPR,2020-03-02 09:12:40.000,2018-06-28 14:19:10.000,"038.11.011.F09.09G",entire room needs tiling,FLOOR,FLOORTILESDML,V10001,"1091913",APPR,Y,1,COURT,DEV038,"59837124",CLOSE,2018-06-28 14:19:15.000,MAINT,FLOOR,FLOORTILESDML
"72759090",WTSCH,2020-03-02 11:04:00.000,2020-03-02 11:03:59.000,"038.10.010.F11.11G",need to tile,FLOOR,FLOORTILESDML,V10001,,,XW,1,,DEV038,"72691504",CLOSE,2020-03-02 11:04:04.000,MAINT,FLOOR,FLOORTILESDML
"62859595",INSREV,2020-03-02 17:40:24.000,2018-11-14 09:46:46.000,"038.12.012.F02.02F",completed  3/2/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61381356",CLOSE,2018-11-14 20:38:58.000,VENDOR,,
"62858712",INSREV,2020-03-02 17:45:57.000,2018-11-14 09:18:04.000,"038.12.012.F03.03G",completed   3/2/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61381086",CLOSE,2018-11-14 21:13:30.000,VENDOR,,
"62872077",INSREV,2020-03-04 17:01:59.000,2018-11-14 19:39:52.000,"038.09.009.F05.05D",Completed 3/3/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,TSDEFO,"61379573",CLOSE,2018-11-14 20:51:00.000,VENDOR,,
"62882568",INSREV,2020-03-05 17:00:10.000,2018-11-15 12:35:10.000,"038.08.008.F08.08A",Completed  3/5/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61384072",CLOSE,2018-11-15 20:54:23.000,VENDOR,,
"62880314",INSREV,2020-03-06 15:16:06.000,2018-11-15 11:14:29.000,"038.02.002.F08.08D",completed  3/6/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61382288",CLOSE,2018-11-15 20:41:13.000,VENDOR,,
"65380243",INSREV,2020-03-06 15:19:43.000,2019-01-31 12:50:34.000,"038.06.006.F09.09C",completed  3/6/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61381642",CLOSE,2019-01-31 20:13:33.000,VENDOR,,
"62885350",INSREV,2020-03-09 08:06:57.000,2018-11-15 14:36:41.000,"038.08.008.F10.10D",completed 3/6/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61384024",CLOSE,2018-11-15 20:52:53.000,VENDOR,,
"72883458",WTSCH,2020-03-09 13:29:42.000,2020-03-09 13:29:41.000,"038.13.013.F11.11H",paint entire apartment,WALLS,NEEDSPAINTINGPLASTERING,V10001,,,A,1,,DEV038,"72676915",CLOSE,2020-03-09 13:29:49.000,PAINTSPV,PAINT,NEEDSPAINTING
"72883965",WTSCH,2020-03-09 13:52:25.000,2020-03-09 13:52:25.000,"038.02.014.F08.08G",paint entire apartment,WALLS,NEEDSPAINTING,V10001,,,A,1,,DEV038,"72576141",CLOSE,2020-03-09 13:52:38.000,PAINTSPV,PAINT,NEEDSPAINTING
"72299793",INPRG,2020-03-09 14:29:35.000,2020-01-31 00:24:53.000,"038.04.004.F05.05E",REFUSED 11/23/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPXRF,DEV038,"66508055",CLOSE,2020-01-31 23:31:40.000,VENDOR,,
"62880037",INSREV,2020-03-09 15:29:16.000,2018-11-15 11:06:20.000,"038.08.008.F04.04E",completed 3/9/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61383872",CLOSE,2018-11-15 20:41:55.000,VENDOR,,
"68342803",APPR,2020-03-10 12:05:51.000,2019-08-20 14:41:56.000,"038.02.002.F06.06C.BD02",want floors retiled/ 1369224,FLOOR,FLOORTILESDML,V10001,,APPR,W,1,,DEV038,"67718152",CLOSE,2019-08-20 14:41:59.000,MAINT,FLOOR,FLOORTILESDML
"62861615",INSREV,2020-03-12 08:27:47.000,2018-11-14 10:46:07.000,"038.09.009.F14.14C",completed  3/11/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61379497",CLOSE,2018-11-14 20:35:58.000,VENDOR,,
"70255054",INSREV,2020-03-12 08:33:57.000,2019-11-20 22:23:14.000,"038.05.005.F14.14D",completed 12/02/19  Reclean 3/11/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPXRF,DEV038,"66508372",CLOSE,2020-01-28 23:31:40.000,VENDOR,,
"62864646",INSREV,2020-03-12 08:43:19.000,2018-11-14 12:23:13.000,"038.12.012.F09.09D",Completed  3/11/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61381339",CLOSE,2018-11-14 21:06:01.000,VENDOR,,
"72932280",WTSCH,2020-03-12 11:25:08.000,2020-03-12 11:25:07.000,"038.04.004.F03.03B",intercom vendors,INTERCOM,NOPOWER,V10001,,,W,1,,DEV038,"72920170",CLOSE,2020-03-12 11:25:24.000,MAINT,INTERCOM,OUTOFORDER
"65387710",INSREV,2020-03-12 15:33:37.000,2019-01-31 19:43:13.000,"038.12.012.F12.12D",Completed  3/12/30,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61380841",CLOSE,2019-01-31 20:15:38.000,VENDOR,,
"62883792",INSREV,2020-03-12 15:46:20.000,2018-11-15 13:30:03.000,"038.10.010.F05.05H",completed  3/12/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61386048",CLOSE,2018-11-16 20:11:14.000,VENDOR,,
"72938775",INPRG,2020-03-12 15:51:21.000,2020-03-12 15:48:32.000,"038.05.005.F08.08C",Need The Cap sealed On Ceiling  / re1370970l,WALLS,NEEDSPAINTING,V10001,,INPRG,A,1,,DEV038,"72293764",CLOSE,2020-02-10 11:32:42.000,PAINTSPV,PAINT,NEEDSPAINTING
"62863804",INSREV,2020-03-12 17:54:39.000,2018-11-14 11:51:25.000,"038.13.013.F10.10E",Reclean completed 3/12/20,PAINT,NEEDSPAINTING,V10001,,SCHED,A,1,LBPDEFCU6,DEV038,"61377490",CLOSE,2018-11-14 21:07:13.000,VENDOR,,
"62878511",INSREV,2020-03-13 16:10:21.000,2018-11-15 10:21:33.000,"038.08.008.F13.13G",completed  3/13/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61384159",CLOSE,2018-11-15 20:56:27.000,VENDOR,,
"70255051",INSREV,2020-03-13 16:49:47.000,2019-11-20 22:22:50.000,"038.02.002.F02.02A",Reclean completed  3/13/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPXRF,DEV038,"66506281",CLOSE,2020-01-28 23:31:27.000,VENDOR,,
"62865216",FAILREVIEW,2020-03-17 08:59:23.000,2018-11-14 12:46:55.000,"038.05.005.F04.04H",completed  3/4/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61378856",CLOSE,2018-11-14 20:32:03.000,VENDOR,,
"71526009",INSREV,2020-03-19 08:48:38.000,2019-12-10 22:21:49.000,"038.13.013.F09.09A",Completed  3/17/20,LEAD,NEEDSABATEMENT,LEADABATE,,INPRG,A,1,LBPXRF,DEV038,"66765075",CLOSE,2019-12-10 23:33:03.000,VENDOR,,
"62878175",PENDREVIEW,2020-05-21 14:48:56.000,2018-11-15 10:11:23.000,"038.02.002.F12.12A",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,LBPDEFNOCU6,DEV038,"61382643",CLOSE,2018-11-15 20:34:19.000,VENDOR,,
"62385321",INPRG,2020-06-12 11:28:19.000,2018-10-24 11:04:00.000,"038.10.010.F04.04H",As Per Sup (Elderly) rel 1403846,FLOOR,FLOORTILESDML,V10001,,INPRG,W,1,,DEV038,"62172842",CLOSE,2018-10-24 11:04:59.000,MAINT,FLOOR,FLOORTILESDML
"67604335",INPRG,2020-06-22 11:54:59.000,2019-07-01 15:21:51.000,"038.07.007.F11.11C","2121148- Complaint GM Whole Apt- Mold Ceiling 1407520",PAINT,LEADNEGNEEDSPAINTING,V10001,,INPRG,W,1,LBPXRF,DEV038,"66571787",STARTREVIEW,2019-05-15 11:03:12.000,VENDOR,,
"73051556",APPR,2020-06-22 20:56:46.000,2020-03-24 22:00:18.000,"038.05.005.F11.11D",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,APPR,W,1,LBPXRF,DEV038,"66570897",CLOSE,2020-03-24 23:30:03.000,VENDOR,,
"62882618",APPR,2020-07-13 16:46:13.000,2018-11-15 12:38:01.000,"038.08.008.F11.11H",OCC COMPLAINT PREVIOUS MOLD REQ# 1415447,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,LBPDEFNOCU6,DEV038,"61384113",CLOSE,2018-11-15 20:43:17.000,VENDOR,,
"74709062",WTSCH,2020-07-22 10:07:46.000,2020-07-22 10:07:44.000,"038.05.005.F06.06C.LIV01",Need vendor to repair (3×3) area of damaged popcorn ceiling in livingroom.,CEILING,NEEDSSPRAYING,V10001,,,A,1,,DEV038,"74701423",CLOSE,2020-07-22 10:07:49.000,MAINT,LEAKFROMABOVE,CONSTANTDRIPPING
"74734056",WTSCH,2020-07-24 10:26:08.000,2020-07-24 10:26:08.000,"038.10.010.F14.14D",Generic Vendor Work Plan,ELECTRICALOUTLET,NEEDSACOUTLET,V10001,,,W,1,,DEV038,"74727327",CLOSE,2020-07-24 10:26:36.000,MAINT,ELECTRICITY,ELECTRICALSPARKS
"72306528",INPRG,2020-07-29 14:21:03.000,2020-01-31 02:22:45.000,"038.09.009.F03.03H",Lead Negative Needs Painting,PAINT,LEADNEGNEEDSPAINTING,V10001,,APPR,W,1,LBPXRF,DEV038,"66764455",CLOSE,2020-01-31 23:33:19.000,VENDOR,,
"74969948",APPR,2020-08-10 08:59:30.000,2020-08-10 08:59:28.000,"038.02.002.F08.08A",vendor,INTERCOM,FOLLOWUP,V10001,,APPR,XW,1,,DEV038,"74513412",CLOSE,2020-08-10 08:59:36.000,MAINT,INTERCOM,OUTOFORDER
"74972819",WTSCH,2020-08-10 11:20:07.000,2020-08-10 11:20:05.000,"038.02.002.F03.03E","Needs intercom
 


.",INTERCOM,OUTOFORDER,V10001,,,W,1,,DEV038,"73764007",CLOSE,2020-08-10 11:20:28.000,MAINT,INTERCOM,OUTOFORDER
"75170504",APPR,2020-08-27 15:41:23.000,2020-08-27 15:41:21.000,"038.02.002.F05.05G.BTH01",move out sequence to the vendor's-MLP Related req#1518279,WALLS,NEEDSPAINTINGPLASTERING,V10001,,APPR,XA,1,,DEV038,"70099251",COMP,2019-11-12 13:04:19.000,SUPT,MILDEWCONDITION,MILDEW
"67836167",APPR,2020-09-03 12:48:17.000,2019-07-22 22:11:44.000,"038.10.010.F03.03A",Schedule for 2/28/22,PAINT,LEADNEGNEEDSPAINTING,V10001,,APPR,XW,1,LBPXRF,DEV038,"66764663",CLOSE,2019-11-18 23:31:04.000,VENDOR,,
"62885972",APPR,2020-09-03 12:59:09.000,2018-11-15 15:02:51.000,"038.08.008.F07.07H",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,APPR,A,1,LBPDEFNOCU6,DEV038,"61383633",CLOSE,2018-11-15 20:36:05.000,VENDOR,,
"75325835",APPR,2020-09-04 11:05:28.000,2020-09-04 11:05:26.000,"038.02.014.F12.12A",MR-08 mold      vemdor,PAINT,NEEDSPAINTING,M10285,,APPR,A,1,MOLD,MNPLASTR,"75320511",COMP,2020-09-04 11:05:33.000,SUPT,MILDEWCONDITION,MILDEW
"75511393",APPR,2020-09-19 17:51:18.000,2020-09-19 17:50:06.000,"038.06.006.F04.04D","APT NEEDS PAINT, 4 ROOMS, related to mold w/o 75427723",PAINT,NEEDSPAINTING,V10001,,APPR,A,1,MILDEWFLLWUP,DEV038,"75427723",CLOSE,2020-09-19 18:12:38.000,SUPT,MILDEWCONDITION,MILDEW
"75534437",APPR,2020-09-22 09:21:52.000,2020-09-22 09:21:51.000,"038.11.011.F12.12E.LIV01",apartment needs to plastering repairs and complete painting. all work orders sequence to the vendor',CEILING,NEEDSPAINTING,V10001,,APPR,A,1,PAINT,DEV038,"71596453",COMP,2019-12-18 16:09:11.000,SUPT,MILDEWCONDITION,MILDEW
"75540124",APPR,2020-09-22 13:34:18.000,2020-09-22 13:34:17.000,"038.11.011.F12.12E.KIT01",residents request entire apartment painting.. so sequence to the vendor's-MLP Related,CEILING,NEEDSPAINTING,V10001,,APPR,A,1,,DEV038,"71596320",COMP,2019-12-18 16:16:05.000,SUPT,MILDEWCONDITION,MILDEW
"75540371",APPR,2020-09-22 13:45:11.000,2020-09-22 13:45:10.000,"038.11.011.F12.12E",residents request to painting entire apartment. sequence to the vendor's-MLP Related req#1518269,CEILING,NEEDSPAINTING,V10001,,APPR,A,1,,DEV038,"71596226",COMP,2019-12-18 16:02:06.000,SUPT,MILDEWCONDITION,MILDEW
"75540504",APPR,2020-09-22 13:52:05.000,2020-09-22 13:52:04.000,"038.11.011.F12.12E.LIV01",residents request painting the entire apartment sequence to the vendor's,PAINT,PEELING,V10001,,APPR,A,1,,DEV038,"71596453",COMP,2019-12-18 16:09:11.000,SUPT,MILDEWCONDITION,MILDEW
"67231258",APPR,2020-10-01 20:19:05.000,2019-06-17 09:10:42.000,"038.11.011.F12.12F.BTH01",floor tiles loose indenting in the floor,FLOOR,CERAMICTILESDML,V10001,,APPR,A,1,,DEV038,"67112033",CLOSE,2019-06-09 09:20:43.000,MAINT,FLOOR,FLOORTILESDML
"75733401",WTSCH,2020-10-02 20:02:43.000,2020-10-02 20:02:43.000,"038.09.009.F01",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74096919",CLOSE,2020-10-02 20:02:40.000,VENDOR,,
"75733415",WTSCH,2020-10-02 20:03:25.000,2020-10-02 20:03:25.000,"038.12.012.F01.STW01",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74096967",CLOSE,2020-10-02 20:03:22.000,VENDOR,,
"75752914",WTSCH,2020-10-02 21:00:44.000,2020-10-02 21:00:44.000,"038.06.006.F07",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74096852",CLOSE,2020-10-02 21:00:43.000,VENDOR,,
"75753194",WTSCH,2020-10-02 21:00:52.000,2020-10-02 21:00:52.000,"038.12.012.F14.STW01.RL01",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74096996",CLOSE,2020-10-02 21:00:51.000,VENDOR,,
"75753512",WTSCH,2020-10-02 21:01:13.000,2020-10-02 21:01:13.000,"038.06.006.F14",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74096886",CLOSE,2020-10-02 21:01:12.000,VENDOR,,
"75753858",WTSCH,2020-10-02 21:01:26.000,2020-10-02 21:01:26.000,"038.08.008.F02",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74096910",CLOSE,2020-10-02 21:01:25.000,VENDOR,,
"75754069",WTSCH,2020-10-02 21:01:31.000,2020-10-02 21:01:31.000,"038.08",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74068002",CLOSE,2020-10-02 21:01:30.000,VENDOR,,
"75754228",WTSCH,2020-10-02 21:01:37.000,2020-10-02 21:01:37.000,"038.11.011.F02",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74096958",CLOSE,2020-10-02 21:01:36.000,VENDOR,,
"75754321",WTSCH,2020-10-02 21:01:41.000,2020-10-02 21:01:41.000,"038.11.011.F06",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74096966",CLOSE,2020-10-02 21:01:40.000,VENDOR,,
"75754875",WTSCH,2020-10-02 21:02:15.000,2020-10-02 21:02:15.000,"038.06.006.F13",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74096874",CLOSE,2020-10-02 21:02:14.000,VENDOR,,
"75754980",WTSCH,2020-10-02 21:02:20.000,2020-10-02 21:02:20.000,"038.09.009.F07",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74096942",CLOSE,2020-10-02 21:02:19.000,VENDOR,,
"75755828",WTSCH,2020-10-02 21:03:01.000,2020-10-02 21:03:01.000,"038.13.GND01.PG01",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74068032",CLOSE,2020-10-02 21:03:00.000,VENDOR,,
"75756217",WTSCH,2020-10-02 21:03:18.000,2020-10-02 21:03:18.000,"038.09.009.F06",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74096923",CLOSE,2020-10-02 21:03:17.000,VENDOR,,
"75756369",WTSCH,2020-10-02 21:03:23.000,2020-10-02 21:03:23.000,"038.12.012.F11",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74096995",CLOSE,2020-10-02 21:03:22.000,VENDOR,,
"75757414",WTSCH,2020-10-02 21:04:09.000,2020-10-02 21:04:09.000,"038.06.006.F04",Generic Vendor Work Plan,PAINT,NEEDSPAINTING,V10001,,,C,1,BIRISKASMT,DEV038,"74096851",CLOSE,2020-10-02 21:04:08.000,VENDOR,,
"65377987",INPRG,2020-10-03 10:57:33.000,2019-01-31 11:26:42.000,"038.08.008.F04.04A",tnh 10/7/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFCU6,DEV038,"61383767",CLOSE,2019-01-31 20:15:05.000,VENDOR,,
"62887512",INPRG,2020-10-03 11:26:54.000,2018-11-15 16:12:55.000,"038.08.008.F07.07C",refused 10/2/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61384225",CLOSE,2018-11-15 20:34:22.000,VENDOR,,
"65217203",INPRG,2020-10-03 11:46:32.000,2019-01-21 15:05:24.000,"038.13.013.F05.05G","3rd attempt",PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFCU6,DEV038,"61377544",CLOSE,2019-01-21 20:10:43.000,VENDOR,,
"62877517",INPRG,2020-10-04 09:38:36.000,2018-11-15 09:49:46.000,"038.07.007.F02.02C",COA / RECLEAN 10/8/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61385219",CLOSE,2018-11-15 20:36:21.000,VENDOR,,
"62876673",INPRG,2020-10-04 09:44:50.000,2018-11-15 09:23:22.000,"038.07.007.F03.03C",REFUSED,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61385196",CLOSE,2018-11-15 20:36:35.000,VENDOR,,
"65217438",INPRG,2020-10-04 10:34:55.000,2019-01-21 15:20:47.000,"038.07.007.F01.01H",TNH  10/12/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61385308",CLOSE,2019-01-21 20:11:25.000,VENDOR,,
"62880100",INPRG,2020-10-04 10:39:57.000,2018-11-15 11:08:10.000,"038.07.007.F04.04E",R.N.H,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61385419",CLOSE,2018-11-15 20:40:58.000,VENDOR,,
"62882506",INPRG,2020-10-04 11:06:50.000,2018-11-15 12:33:03.000,"038.03.003.F11.11D",REFUSED 10/12/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,TSDEFO,"61386307",CLOSE,2018-11-15 20:57:12.000,VENDOR,,
"62879888",INPRG,2020-10-04 11:14:16.000,2018-11-15 11:01:37.000,"038.10.010.F04.04E",R.N.H,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61385934",CLOSE,2018-11-15 20:47:27.000,VENDOR,,
"65382187",INPRG,2020-10-04 11:22:00.000,2019-01-31 14:13:01.000,"038.03.003.F10.10E",refused 10/12/20,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61386802",CLOSE,2019-01-31 20:12:58.000,VENDOR,,
"62881213",INPRG,2020-10-04 11:55:20.000,2018-11-15 11:42:56.000,"038.07.007.F06.06H",R.N.H,PAINT,NEEDSPAINTING,V10001,,INPRG,A,1,LBPDEFNOCU6,DEV038,"61385459",CLOSE,2018-11-15 20:31:03.000,VENDOR,,
"62876416",INPRG,2020-10-04 11:57:56.000,2018-11-15 09:14:43.000,"038.03.003.F11.11C",TNH 11/2/20,PAINT,NEEDSPAINTING,V10001,,SCHED,A,1,LBPDEFNOCU6,DEV038,"61386601",CLOSE,2018-11-15 20:27:57.000,VENDOR,,
